course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,provider,language
https://elearning.aau.edu.et/course/index.php?categoryid=156,Open Science,https://elearning.aau.edu.et/course/index.php?categoryid=156,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=157,College of Education and Behavioural Studies,https://elearning.aau.edu.et/course/index.php?categoryid=157,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=158,Center for Higher Education Research and Training,https://elearning.aau.edu.et/course/index.php?categoryid=158,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=161,College of Health Sciences,https://elearning.aau.edu.et/course/index.php?categoryid=161,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=162,School of Public Health,https://elearning.aau.edu.et/course/index.php?categoryid=162,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=163,College of Social Sciences,https://elearning.aau.edu.et/course/index.php?categoryid=163,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=165,College of Natural and Computational Sciences,https://elearning.aau.edu.et/course/index.php?categoryid=165,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=167,College of Business and Economics,https://elearning.aau.edu.et/course/index.php?categoryid=167,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=172,Freshman Common Courses,https://elearning.aau.edu.et/course/index.php?categoryid=172,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php?categoryid=173,APHREA-DST,https://elearning.aau.edu.et/course/index.php?categoryid=173,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/course/index.php,All courses,https://elearning.aau.edu.et/course/index.php,,,,,,,,,,AAU e-Learning,
https://elearning.aau.edu.et/calendar/view.php?view=month&time=1755248221&course=1,August 2025,https://elearning.aau.edu.et/calendar/view.php?view=month&time=1755248221&course=1,,,,,,,,,,AAU e-Learning,
